date,TMP,MR,DSWRF_est,Ld,VGRD,UGRD,PRES,APCP01,RH,Pw,DT,h,A,DN_est,SH_est,DN_msm,SH_msm,NR,w_spd,w_dir
1970-10-18 18:00:00,15.461454705900987,8.333248667254455,0.0,1.152987582519917,-0.08412676102806513,-2.0315124687130615,102126.27167904898,0.0,77.78364865762234,13.665017379230582,11.606321290300677,-5.935082728971179,262.65807789888646,0.0,0.0,,,0.263262065539412,2.0315124687130615,90.0
1970-10-18 19:00:00,14.965603298067734,8.312758402347674,0.0,1.1576005964660496,-0.5288983834116241,-1.9233867357528496,102182.43812352925,0.0,80.15000535529482,13.638913937021131,11.577437077065671,-18.010672329919718,271.43612460349664,0.0,0.0,,,0.24894130529386427,1.97937828700206,67.5
1970-10-18 20:00:00,14.633962859385555,8.136154483730648,0.0,1.166612862677817,-0.5981894535539505,-1.9139371560288772,102184.8184943993,0.0,80.14532285447073,13.349467222698008,11.25385010681611,-30.03040755949681,280.94070406514504,0.0,0.0,,,0.2334641147954324,1.9971645582585638,67.5
1970-10-18 21:00:00,14.336944794036715,8.08044051203421,0.0,1.1642583872361656,-1.157594968287538,-1.8115997232429242,102239.8388787539,0.0,81.18372144021207,13.26519269769478,11.158473851745189,-41.61217363228116,292.40201565402754,0.0,0.0,,,0.2300475277116254,2.116692321160081,67.5
1970-10-18 22:00:00,14.045390503932381,7.929014290745863,0.0,1.1619673022936325,-1.1819339565581453,-1.5829779103991477,102212.13797081812,0.0,81.16001124132231,13.01307828735697,10.869925613469452,-52.0731627255632,307.9007240946275,0.0,0.0,,,0.22669108123444315,1.9550879305086593,45.0
1970-10-18 23:00:00,13.392930147842904,7.816928050949951,0.0,1.1495617674715162,-1.2055569715250878,-0.9873615419987791,102249.42445453005,0.0,83.51244788638435,12.833802633505735,10.66172998542422,-59.99787620512446,330.56116299043555,0.0,0.0,,,0.22652034676782384,1.55062755150225,45.0
1970-10-19 00:00:00,12.570363926281392,6.775338312531748,0.0,1.127270589923598,-1.29744345817207,-0.8792457139606049,102222.77061650546,0.0,76.36742667907679,11.120824903597585,8.531447850931514,-63.349884245156645,181.18070606192032,0.0,0.0,,,0.23307839892529958,1.5391516741503466,45.0
1970-10-19 01:00:00,11.91643056056584,6.196410499389814,0.0,1.1137172373704212,-1.2103717094633895,-0.6118447115158965,102269.39532837344,0.0,72.94697047471634,10.175230093273509,7.227862462013473,-59.906137817159404,31.592104603776306,0.0,0.0,,,0.23422061984900155,1.3523804833812545,22.5
1970-10-19 02:00:00,11.657567041245333,5.824407317285602,0.0,1.098603654694111,-1.453319516599622,-0.8251241179702165,102240.82248448761,0.0,69.7306197753329,9.561685232645804,6.323429524724581,-51.683871659904355,53.74515141422521,0.0,0.0,,,0.24444471853195737,1.6584534851776478,22.5
1970-10-19 03:00:00,11.38814868112246,5.804153366914024,0.0,1.0905050613077267,-1.4196963965321965,-0.7773055745313724,102304.7145155902,0.0,70.78268365998458,9.534389653122895,6.282010312566381,-41.07349569973097,68.85627730385008,0.0,0.0,,,0.24746860435489082,1.6090904083943078,22.5
1970-10-19 04:00:00,11.474464496462842,5.655273766608049,0.0,1.105728624481332,-1.769856528162258,-0.6314518088829976,102343.08293556955,0.0,68.59958362862737,9.293311583668947,5.911556697933037,-29.424750486257132,80.09772656714591,0.0,0.0,,,0.23386929929625344,1.876780367447086,22.5
1970-10-19 05:00:00,11.4697290462923,5.593726303051274,0.0,1.1414241095831352,-1.1303076807046337,-1.2075978890268826,102395.71289579525,0.0,67.90918583609914,9.196897711024526,5.761013215384747,-17.384294011768493,89.49453046867411,0.0,0.0,,,0.19808466597710672,1.6531488821309541,45.0
1970-10-19 06:00:00,11.775193372755282,5.335066151434248,0.00026342232042109745,1.1424676129153362,-1.489043696740593,-1.3561803420721859,102370.12276660008,0.0,63.457685914856135,8.769430737331307,5.076218807118906,-5.320010229970341,98.24035337204768,0.0,0.00026342232042109745,,,0.2028008663244223,2.0118772118394923,45.0
1970-10-19 07:00:00,12.28447090309222,5.633406907622458,0.22206604557201776,1.1439351745367086,-1.5162917635401407,-1.3029363125285318,102440.7577317373,0.0,64.83857001325795,9.26621288440803,5.8693844045226164,6.477017681851398,107.17610593405712,0.7276285736620609,0.1399861473560203,,,0.2109772966624226,1.993495290299662,45.0
1970-10-19 08:00:00,13.996332830833481,5.903134705313425,0.7246140967959703,1.1644011087753912,-1.654797165815439,-2.0122850602937437,102482.71092512457,0.0,60.77660672303763,9.713856156275888,6.5524369080348706,17.681845595659755,117.06720948818447,1.1037710527876452,0.389364400402957,,,0.22330869551869825,2.5930187092504635,45.0
1970-10-19 09:00:00,15.12161610772551,6.053827319165728,1.0697440579348685,1.1850942391163726,-1.7705766413232606,-2.637928597003498,102571.7180227437,0.0,58.006631930621964,9.970479113984641,6.931537266242351,27.839473210883263,128.75333804775545,0.6201494285616057,0.7801367860220685,,,0.2244966728707356,3.1172839489172675,45.0
1970-10-19 10:00:00,16.165450417650423,6.541518876701565,1.4975834836520519,1.208413310326502,-1.3355873787980412,-3.0419374274992474,102560.97850444875,0.0,58.61809741165537,10.772565020309171,8.063165588380958,36.25943860294436,143.1332088469478,0.7041281005419272,1.0811322067659233,,,0.22170533179169905,3.3214908907885192,67.5
1970-10-19 11:00:00,17.06728382289146,6.3473032835515415,1.8870327662269888,1.2201277174604068,-0.7598234168681652,-3.4010066565066888,102568.18339687599,0.0,53.71131244694462,10.453465329612031,7.62219162596632,41.96408272533723,160.73580447718706,1.2222762268490657,1.0697399020810092,,,0.22790592615088623,3.4328922730396543,67.5
1970-10-19 12:00:00,17.312074924232615,6.128647870558246,2.1285177485661757,1.2180531770092506,-1.45119204856621,-3.0605906567959793,102521.58358628243,0.0,51.040307980298394,10.088772859749337,7.103387199331163,43.91831249697522,180.73918294413048,1.6663771582463525,0.9726650765270428,,,0.2348721735686634,3.382964219375325,67.5
1970-10-19 13:00:00,17.293850119198073,6.169569086341973,1.8647016075136285,1.2396384933789084,-1.6170513886192888,-3.337494077570253,102427.81575592211,0.0,51.39332358392322,10.146847021777297,7.187101992737151,41.666569094848455,200.63836185556386,1.2003350524932306,1.0667253542671848,,,0.21292224107176794,3.7022612438523574,67.5
1970-10-19 14:00:00,16.828447305734322,6.330351763277681,1.4594377690718456,1.2683397938740626,-0.7547375348186904,-3.593649473756872,102472.65083716116,0.0,54.334899969748626,10.41583721502852,7.56941007765948,35.72865172184083,218.01313764310416,0.6768019216119543,1.0642211586729593,,,0.17493304955021727,3.6089247461831135,67.5
1970-10-19 15:00:00,16.089729746230294,6.003877479986842,0.9537877691158033,1.2580113768873185,-0.7069533276396661,-2.7959926437374794,102481.48850565974,0.0,54.019116845766604,9.879514779535011,6.798157799415332,27.15344636164219,232.17141758256253,0.43994325915441185,0.7530086146106406,,,0.17061066989642293,2.8536997025442483,67.5
1970-10-19 16:00:00,15.15090306630973,6.056117627680947,0.5601464411095162,1.2443324072710846,-1.1680096285554609,-2.170108806067596,102517.26279721716,0.0,57.88859660568725,9.968955865826794,6.929312638575215,16.900379921141138,243.69729607298737,0.4852375142400321,0.41908375271208476,,,0.1658314216449639,2.451897042939435,67.5
1970-10-19 17:00:00,14.411339903079085,6.0285865478199225,0.12951552668928445,1.2130212142055248,-1.1607949834027425,-2.1555003065338942,102502.1586626469,0.0,60.4325906137485,9.922174968065264,6.860844507534178,5.6396358907403625,253.49254566773897,0.048835742742449235,0.1247163722447528,,,0.18272852020871388,2.4356396240492084,67.5
1970-10-19 18:00:00,13.845149871608395,5.943971018053235,0.0,1.182540311294615,-1.378032628799849,-1.0769133756486582,102583.43882256711,0.0,61.86167042605065,9.79066759732134,6.666828779992041,-6.186665633472896,262.38911826701883,0.0,0.0,,,0.20224927538977022,1.7359089671923595,45.0
1970-10-19 19:00:00,13.638051350141774,5.760652167395021,0.0,1.187343951845271,-1.1509764310558093,-1.5434463550049404,102538.0299199294,0.0,60.73994437394364,9.48451202329287,6.206052199162393,-18.25917180328836,271.1515553014055,0.0,0.0,,,0.19345284817416197,1.9052446234071063,45.0
1970-10-19 20:00:00,13.829023151787533,6.238360205601773,0.0,1.1964259457223292,-1.2111340152435002,-1.4364110630287752,102587.40569625917,0.0,64.9961154822242,10.275970861630212,7.371726923149179,-30.285460446004702,280.63505669425024,0.0,0.0,,,0.18805241296479291,1.8720970783433948,45.0
1970-10-19 21:00:00,13.408147218672694,5.658404625797285,0.0,1.1730250770489277,-1.4971532733422916,-0.8166352374941926,102584.5689818509,0.0,60.589764033431734,9.320396918099615,5.953599404590058,-41.8861043217792,292.07458468024447,0.0,0.0,,,0.20334937184469015,1.695702041947777,22.5
1970-10-19 22:00:00,13.49768253524499,5.978917363520822,0.0,1.1857073721356315,-1.828639872946013,-0.27437867297112417,102579.06300047782,0.0,63.645774380276386,9.84780970964937,6.751413567238753,-52.38121738762127,307.57793603483685,0.0,0.0,,,0.19238808022102982,1.8286398729460132,0.0
1970-10-19 23:00:00,13.647835248004721,6.434861726461132,0.0,1.2185971478152622,-2.2825828230738923,-0.3640861680686462,102538.28712915206,0.0,67.80573965391858,10.594577615958231,7.818646836467554,-60.34816905143847,330.3599271514912,0.0,0.0,,,0.16238808775635527,2.2825828230738923,0.0
1970-10-20 00:00:00,13.583357952185109,6.365888218626371,0.0,1.1993634644340048,-2.067036677946108,-0.4278727067220955,102558.42467970421,0.0,67.37436342209602,10.48307563367121,7.663608438488932,-63.70701046647738,181.29582311812496,0.0,0.0,,,0.1803803088991387,2.073432675728286,22.5
1970-10-20 01:00:00,13.46856481550859,6.650687496798536,0.0,1.18371734868844,-1.9095680163434636,-0.653332322201538,102512.1306643225,0.0,70.88499020027311,10.947127373262052,8.299534080635233,-60.21100973720684,31.981823317171706,0.0,0.0,,,0.1938182403119202,2.0142302617730437,22.5
1970-10-20 02:00:00,13.348197444802718,6.812103184024255,0.0,1.1933929936342023,-2.188961907484034,-0.05015458142967924,102519.23584384535,0.0,73.18264486071887,11.213597085945382,8.65400517190595,-51.92426886468363,54.187004215618764,0.0,0.0,,,0.1818300317467123,2.1889619074840336,0.0
1970-10-20 03:00:00,13.635949345117625,6.63834148717954,0.0,1.2027681628662583,-1.7929009727682756,-0.5957863950830777,102529.78933452844,0.0,69.99819610672542,10.92868790782091,8.274723887896258,-41.271426927310415,69.26338379894725,0.0,0.0,,,0.177988155551694,1.8844220951870014,22.5
1970-10-20 04:00:00,13.956963302030838,6.838356197370503,0.0,1.204410197565814,-1.749341273212276,-0.868637104718433,102475.69886568256,0.0,70.58067402749663,11.252032473514566,8.704518219020088,-29.601190850475366,80.46474096424481,0.0,0.0,,,0.18253870902543845,1.9485936264113806,22.5
1970-10-20 05:00:00,14.334788551884468,7.165745090663028,0.0,1.2186008286872205,-1.8082225742059208,-0.9796834997885371,102513.17768366364,0.0,72.19638249805736,11.79504005708151,9.402339002879177,-17.554192220379413,89.83294070320628,0.0,0.0,,,0.17566325580645858,2.045488470864243,22.5
1970-10-20 06:00:00,13.624321561435243,6.634031361405986,0.0,1.2249145281972953,-1.9009310049818255,-0.10098960190642631,102550.7981570509,0.0,70.0200643495916,10.923830040801727,8.268181498901363,-5.494722189862854,98.56186920120703,0.0,0.0,,,0.15561787186741105,1.9009310049818253,0.0
1970-10-20 07:00:00,13.62173373992762,6.981403781876436,0.10021955729516527,1.209241813174189,-1.6594818032583931,-0.04324584252121921,102547.42609003822,0.0,73.69646047900183,11.495447716352013,9.020928549783434,6.287512532842625,107.4894495267487,0.0,0.10021955729516527,,,0.17124075644461167,1.659481803258393,0.0
1970-10-20 08:00:00,14.73340703066816,7.48985810659857,0.43967560623743296,1.204873220075388,-1.7758679703273197,-1.0974878554492782,102539.0372624432,0.0,73.56091188365158,12.331650146645305,10.064616072751136,17.46760096366624,117.3763140405238,0.05202884842943806,0.4240582913367729,,,0.1971399553212425,2.060678489730103,22.5
1970-10-20 09:00:00,16.063149062087422,7.322444340984013,0.806424895116759,1.2217054594841767,-1.9415609979958282,-1.2697534807789617,102589.86547058901,0.0,66.06447491653151,12.061988468945,9.735052886869585,27.590349104164197,129.05305398842702,0.16713852260823217,0.7290152304847541,,,0.20639150705356157,2.2796820874525463,22.5
1970-10-20 10:00:00,17.3527011718792,7.623824223645748,1.3768420430280706,1.2302942882699668,-2.097410751859885,-1.8956685200391763,102534.39418717158,0.0,63.337362858639935,12.551649804283954,10.328810016934693,35.96727920178485,143.40069704744613,0.5280669134906834,1.0666961260791008,,,0.22344410187886443,2.823533430975268,45.0
1970-10-20 11:00:00,18.346528390195804,8.003140032970586,1.595031798850825,1.236535279205633,-1.5040997997756298,-2.8250870746302703,102437.6460439662,0.0,62.39533774354433,13.1637121009929,11.04291392373366,41.62932335478207,160.92385787990358,0.6050062899271007,1.193120771840705,,,0.2371987342392856,3.1856341998108753,67.5
