num1,num2,data,bpm,ibi
486,343973,726,153,600
487,343974,717,153,600
488,343975,722,153,600
489,343976,705,153,600
490,343977,702,153,600
491,343978,716,153,600
492,343979,709,153,600
493,343980,715,153,600
494,343981,710,153,600
495,343982,710,153,600
496,343983,723,153,600
497,343984,713,153,600
498,343985,714,153,600
499,343986,714,153,600
500,343987,699,153,600
501,343988,702,153,600
502,343989,699,153,600
503,343990,728,153,600
504,343991,713,153,600
505,343992,723,153,600
506,343993,717,153,600
